workerId,task,index,rt,binned,shape,vsup,V1,V2,V3,V4,V5,U1,U2,U3,U4,U5,meanV,meanU,stdV,stdU,condition
12,Two,10,3761,discrete,square,no,0.020397265,0.3037362,0.008376916,0.049922899,0.133718982,0.632685437,0.913977931,0.801427374,0.165868661,0.39232147,0.103230452,0.581256174,0.12230324,0.304165745,discretesquare
12,Two,11,5278,discrete,arc,no,0.086537504,0.047228945,0.018120287,0.214192295,0.457973411,0.113419861,0.936950968,0.542745455,0.339924299,0.873307695,0.164810489,0.561269655,0.180175717,0.349431874,discretearc
12,Two,12,7349,discrete,square,yes,0.127189724,0.239044807,0.107437669,0.454480663,0.317131985,0.364363037,0.702624625,0.073644978,0.770476623,0.525085325,0.24905697,0.487238918,0.143039327,0.280270129,vsupdiscretesquare
12,Two,13,4020,discrete,square,no,0.462723571,0.033888519,0.043352267,0.082078071,0.009593352,0.989769264,0.298140148,0.761103059,0.149228768,0.569449812,0.126327156,0.55353821,0.189853262,0.339973592,discretesquare
12,Two,14,6237,discrete,arc,no,0.238613626,0.21311505,0.077993866,0.3509085,0.147216318,0.694183314,0.43695544,0.956069842,0.881607495,0.202657859,0.205569472,0.63429479,0.102412049,0.31366489,discretearc
12,Two,15,5589,discrete,arc,no,0.095771116,0.16205201,0.072576837,0.311907664,0.178288545,0.983205675,0.043123527,0.519973351,0.565146564,0.283931575,0.164119234,0.479076138,0.093672219,0.35048658,discretearc
12,Two,16,5003,discrete,arc,yes,0.131152347,0.200098343,0.075140421,0.437803063,0.837298696,0.31625027,0.010150376,0.653883411,0.628773258,0.873643712,0.336298574,0.496540205,0.312307277,0.336722826,vsupdiscretearc
12,Two,17,4295,discrete,square,no,0.206166863,0.187343996,0.163574712,0.012424946,0.271726205,0.408584547,0.116440541,0.709755534,0.921150797,0.602120015,0.168247345,0.551610287,0.09593344,0.305757425,discretesquare
12,Two,18,6355,discrete,square,no,0.170086936,0.231220208,0.173637726,0.048056529,0.450177387,0.861693407,0.281074887,0.028788458,0.580652853,0.798018406,0.214635757,0.510045602,0.147621966,0.351996422,discretesquare
12,Two,19,4964,discrete,square,yes,0.009628789,0.406417678,0.062707472,0.209188457,0.646498609,0.46438071,0.514208188,0.581728685,0.225895936,0.853696571,0.266888201,0.527982018,0.262094435,0.22609153,vsupdiscretesquare
12,Two,20,4048,discrete,arc,yes,0.075777429,0.030540419,0.194773289,0.297479535,0.620881687,0.627254526,0.375219273,0.135912376,0.522518058,0.918936625,0.243890472,0.515968172,0.235152558,0.291145921,vsupdiscretearc
12,Two,21,3671,discrete,arc,yes,0.04172854,0.357433676,0.186732508,0.187295805,0.818525942,0.065382553,0.701343508,0.639344631,0.312744961,0.963503224,0.318343294,0.536463775,0.301131742,0.350749239,vsupdiscretearc
12,Two,22,6118,discrete,arc,yes,0.229598068,0.173259571,0.144665838,0.655680612,0.3560373,0.717899413,0.392047416,0.097292032,0.80826879,0.708703878,0.311848278,0.544842306,0.208623608,0.295736545,vsupdiscretearc
12,Two,23,3813,discrete,square,no,0.223711956,0.232084677,0.152149603,0.044081713,0.458576028,0.516474542,0.400210399,0.117163538,0.965369358,0.930500499,0.222120795,0.585943668,0.152156803,0.361165087,discretesquare
12,Two,24,4111,discrete,square,yes,0.041513188,0.351262891,0.216013121,0.12981044,0.042297076,0.464137797,0.641992339,0.550301357,0.142342803,0.894819602,0.156179343,0.53871878,0.130815221,0.273990701,vsupdiscretesquare
13,Two,1,28712,discrete,arc,yes,0.878726744,0.879618253,0.794442508,0.044382792,0.148659019,0.11343399,0.119620073,0.178916965,0.001628172,0.379520194,0.549165863,0.158623879,0.416287602,0.139120511,vsupdiscretearc
13,Two,2,15841,discrete,square,no,0.995804092,0.941383902,0.70426599,0.12421403,0.146303015,0.23508966,0.112038029,0.105531571,0.182765995,0.343551231,0.582394206,0.195795297,0.422711092,0.098372311,discretesquare
13,Two,3,16122,discrete,square,no,0.947106527,0.935727156,0.827217472,0.954540732,0.74825102,0.020456314,0.179941027,0.045574536,0.00511795,0.214523044,0.882568582,0.093122574,0.091208448,0.09690399,discretesquare
13,Two,4,19712,discrete,arc,yes,0.888347558,0.761090658,0.62546896,0.812597342,0.532311803,0.178105518,0.08089407,0.030110348,0.098732955,0.100736233,0.723963264,0.097715825,0.143777649,0.053212151,vsupdiscretearc
13,Two,5,14109,discrete,arc,no,0.769322848,0.711631645,0.653134546,0.659723665,0.66350879,0.024558086,0.051294674,0.133820703,0.235572567,0.332028354,0.691464299,0.155454877,0.049312331,0.128499409,discretearc
13,Two,6,9326,discrete,arc,yes,0.950316465,0.96816182,0.987550943,0.804837089,0.813748915,0.144327179,0.083550474,0.248758222,0.191376064,0.094305199,0.904923046,0.152463428,0.08834166,0.068892042,vsupdiscretearc
13,Two,7,7600,discrete,arc,no,0.884980664,0.805397128,0.935143877,0.960238096,0.918148771,0.21213777,0.197653775,0.062883145,0.091427228,0.203432957,0.900781707,0.153506975,0.05992772,0.070614601,discretearc
13,Two,8,22749,discrete,square,yes,0.992405712,0.853676294,0.785292076,0.688697788,0.616480409,0.213848595,0.210746174,0.144507667,0.249355754,0.408015511,0.787310456,0.24529474,0.146099218,0.098533038,vsupdiscretesquare
13,Two,9,13053,discrete,square,yes,0.922750828,0.942807791,0.533911368,0.655371191,0.634924949,0.242480724,0.199762224,0.660451601,0.243013001,0.217820089,0.737953226,0.312705528,0.183836371,0.195240454,vsupdiscretesquare
13,Two,10,10068,discrete,arc,yes,0.828226119,0.768565365,0.875603789,0.702275193,0.524232069,0.0331834,0.16531672,0.01936731,0.198280629,0.036524591,0.739780507,0.09053453,0.136900453,0.084369124,vsupdiscretearc
13,Two,11,18424,discrete,square,no,0.086877858,0.001362388,0.261582032,0.260453152,0.396044242,0.468578602,0.099995242,0.722801826,0.449957741,0.141080361,0.201263934,0.376482754,0.156625195,0.257719203,discretesquare
13,Two,12,10012,discrete,square,yes,0.192980729,0.117403502,0.337354073,0.301880056,0.301176484,0.036184419,0.279954194,0.075786458,0.363139048,0.596031968,0.250158969,0.270219217,0.091888804,0.227738445,vsupdiscretesquare
13,Two,13,8767,discrete,arc,yes,0.073863506,0.008011511,0.121148773,0.582091527,0.535677399,0.238144849,0.412774154,0.728795443,0.193849977,0.209580236,0.264158543,0.356628932,0.272524847,0.225731579,vsupdiscretearc
13,Two,14,14938,discrete,arc,no,0.008941979,0.449170422,0.424231066,0.59233832,0.731815289,0.071158504,0.230612378,0.32588562,0.189420809,0.078005787,0.441299415,0.17901662,0.271338561,0.107444677,discretearc
13,Two,15,10232,discrete,square,yes,0.190307764,0.025299559,0.107404841,0.284380068,0.39389678,0.231030076,0.385808268,0.612308493,0.642331068,0.268114076,0.200257802,0.427918396,0.144830653,0.191081262,vsupdiscretesquare
13,Two,16,20831,discrete,square,no,0.232649186,0.007144495,0.368257066,0.626543754,0.359748823,0.016171857,0.264572992,0.056492918,0.133292141,0.386792966,0.318868665,0.171464575,0.225488424,0.153155916,discretesquare
13,Two,17,9757,discrete,square,yes,0.115958785,0.075360154,0.33668144,0.324373066,0.570495923,0.061098417,0.298364061,0.053305407,0.380690644,0.238596978,0.284573873,0.206411101,0.198904513,0.14527712,vsupdiscretesquare
13,Two,18,11897,discrete,arc,no,0.057887177,0.081398276,0.313637667,0.27639952,0.576963896,0.337066106,0.086967603,0.140029608,0.278466301,0.138820179,0.261257307,0.196269959,0.209971617,0.10605453,discretearc
13,Two,19,16940,discrete,arc,no,0.097776083,0.000916533,0.277467461,0.674564389,0.569218049,0.219493357,0.35713966,0.306643608,0.220660935,0.206144037,0.323988503,0.262016319,0.291870154,0.066483507,discretearc
13,Two,20,10826,discrete,square,no,0.081518036,0.202037783,0.175640721,0.522217821,0.352497047,0.434674313,0.604070985,0.120346763,0.182142969,0.178358731,0.266782281,0.303918752,0.172782964,0.207051754,discretesquare
13,Two,21,9450,discrete,square,yes,0.050837138,0.175293884,0.292933253,0.270953162,0.090317751,0.022875477,0.448036771,0.733956562,0.064990262,0.719676871,0.176067037,0.397907189,0.106884464,0.342950561,vsupdiscretesquare
13,Two,22,10946,discrete,arc,yes,0.212818348,0.216025395,0.38440668,0.044767212,0.394660283,0.160528255,0.39720902,0.710735243,0.687560285,0.076628399,0.250535583,0.40653224,0.144609444,0.291957898,vsupdiscretearc
13,Two,23,14438,discrete,square,no,0.129290076,0.042736495,0.415073245,0.687959987,0.381110241,0.273798175,0.092699245,0.145002231,0.182838322,0.275950401,0.331234009,0.194057675,0.255334216,0.080422024,discretesquare
13,Two,24,12332,discrete,arc,no,0.109787431,0.203963351,0.146294822,0.294920315,0.708351317,0.71430021,0.358030213,0.119031167,0.339524435,0.033172254,0.292663447,0.312811656,0.242660574,0.264433556,discretearc
14,Two,1,49038,discrete,square,yes,0.128455045,0.349613521,0.144458219,0.37723718,0.024632026,0.325348103,0.108525219,0.131828294,0.3076391,0.716516414,0.204879198,0.317971426,0.152180557,0.243678199,vsupdiscretesquare
14,Two,2,33108,discrete,arc,yes,0.030598463,0.294371629,0.422231447,0.07253316,0.209278156,0.151185422,0.107258178,0.270878164,0.419736717,0.512423573,0.205802571,0.292296411,0.16058894,0.172704371,vsupdiscretearc
14,Two,3,32352,discrete,square,no,0.203296815,0.340751674,0.02748616,0.353594728,0.416291775,0.033589815,0.393279721,0.313784289,0.606824789,0.061043709,0.26828423,0.281704465,0.155437061,0.239496047,discretesquare
14,Two,4,27295,discrete,square,no,0.036539617,0.038676198,0.311822502,0.470946186,0.599694475,0.18627458,0.267160972,0.116323232,0.332164568,0.061059564,0.291535796,0.192596583,0.253240221,0.109770954,discretesquare
14,Two,5,9711,discrete,square,yes,0.04724673,0.374926533,0.14188227,0.18052183,0.387336255,0.035488595,0.047569003,0.363940297,0.707947592,0.385216008,0.226382724,0.308032299,0.149419338,0.278898042,vsupdiscretesquare
14,Two,6,8546,discrete,square,yes,0.079421308,0.277845412,0.217942638,0.203393737,0.34516278,0.296332467,0.099285645,0.192955816,0.714881279,0.630162209,0.224753175,0.386723483,0.098667648,0.27170154,vsupdiscretesquare
14,Two,7,19373,discrete,square,yes,0.043977881,0.169937997,0.358575651,0.405040721,0.540370734,0.344543977,0.228715748,0.088807538,0.35257314,0.191724179,0.303580597,0.241272916,0.196622796,0.110579274,vsupdiscretesquare
14,Two,8,13783,discrete,square,no,0.170725076,0.184490172,0.168796184,0.307261068,0.430043959,0.048459668,0.342919381,0.592763605,0.613560993,0.159465903,0.252263292,0.35143391,0.114933846,0.252818232,discretesquare
14,Two,9,40009,discrete,square,yes,0.143756536,0.301556403,0.482345437,0.035111912,0.389382972,0.152861758,0.022837862,0.416788333,0.407600449,0.534851551,0.270430652,0.306987991,0.181278504,0.211303677,vsupdiscretesquare
14,Two,10,14311,discrete,square,yes,0.073756224,0.15142454,0.406184403,0.380985745,0.485798397,0.204289652,0.311683902,0.209395213,0.377555731,0.613495431,0.299629862,0.343283986,0.177211097,0.167655131,vsupdiscretesquare
14,Two,11,19553,discrete,arc,no,0.178104387,0.485851487,0.135355044,0.376761906,0.296904529,0.098003537,0.065437251,0.306730502,0.394145421,0.622432084,0.294595471,0.297349759,0.143407814,0.228395624,discretearc
14,Two,12,16727,discrete,arc,yes,0.078199001,0.046886117,0.395299417,0.39535621,0.619004221,0.001025001,0.327669622,0.113208109,0.311921487,0.152900915,0.306948993,0.181345027,0.241329317,0.138228179,vsupdiscretearc
14,Two,13,17919,discrete,arc,no,0.078149787,0.029680981,0.348143304,0.346896134,0.373670416,0.090408741,0.422509236,0.192052602,0.708552823,0.316813968,0.235308124,0.346067474,0.166815055,0.238315288,discretearc
14,Two,14,7722,discrete,arc,no,0.486193222,0.191771033,0.355895586,0.2338238,0.025477711,0.473463395,0.344298249,0.13562395,0.185892521,0.5721317,0.25863227,0.342281963,0.173703104,0.185208482,discretearc
14,Two,15,13983,discrete,square,no,0.089785423,0.472529097,0.154239832,0.01524462,0.473165814,0.422293599,0.009970982,0.152387942,0.645524264,0.321645092,0.240992957,0.310364376,0.217293209,0.245040966,discretesquare
14,Two,16,28067,discrete,arc,yes,0.216538286,0.083371501,0.334351997,0.326184645,0.374082865,0.16206515,0.439565652,0.161543697,0.422164764,0.586530125,0.266905859,0.354373878,0.118080078,0.187026663,vsupdiscretearc
14,Two,17,9064,discrete,arc,no,0.176893603,0.270760456,0.488512454,0.135420005,0.164615261,0.45716843,0.016279272,0.441801865,0.194770054,0.643545661,0.247240356,0.350713057,0.144087459,0.245736153,discretearc
14,Two,18,18590,discrete,arc,yes,0.21449602,0.182241591,0.46322655,0.380697555,0.616318962,0.122512415,0.347035131,0.15908563,0.363908047,0.276590992,0.371396136,0.253826443,0.179515752,0.109022061,vsupdiscretearc
14,Two,19,20409,discrete,square,no,0.096871795,0.171409341,0.437585548,0.33500384,0.222897269,0.143785184,0.39060502,0.460793265,0.042587339,0.552862885,0.252753559,0.318126738,0.134847485,0.216231841,discretesquare
14,Two,20,7919,discrete,square,no,0.01801725,0.061139807,0.318825369,0.306340095,0.316533297,0.370309772,0.127761111,0.419150384,0.010652108,0.536519468,0.204171164,0.292878569,0.151096471,0.216919686,discretesquare
14,Two,21,24580,discrete,arc,yes,0.109548877,0.09310806,0.288539985,0.486472654,0.532419143,0.12785808,0.438268104,0.421533512,0.1574104,0.196446872,0.302017744,0.268303394,0.204925346,0.149627014,vsupdiscretearc
14,Two,22,15363,discrete,arc,yes,0.126485931,0.18668157,0.300906647,0.414152285,0.594818042,0.38556517,0.103025124,0.059022646,0.407988629,0.236121424,0.324608895,0.238344599,0.186995624,0.158843995,vsupdiscretearc
14,Two,23,13028,discrete,arc,no,0.454715492,0.206291611,0.306918385,0.44108608,0.121353997,0.714925162,0.1061059,0.450231165,0.083136888,0.472006253,0.306073113,0.365281074,0.145259486,0.268158014,discretearc
14,Two,24,23244,discrete,arc,no,0.468177824,0.086404222,0.155677536,0.350629084,0.261966232,0.131988192,0.404925955,0.063230228,0.465652847,0.540817147,0.264570979,0.321322874,0.152044159,0.211221322,discretearc
15,Two,1,23346,discrete,arc,yes,0.019347722,0.991185749,0.002063708,0.8885721,0.912626912,0.005048104,0.418716279,0.613803896,0.016950388,0.382789595,0.562759238,0.287461652,0.505417214,0.267277108,vsupdiscretearc
15,Two,2,7131,discrete,square,yes,0.856751814,0.738455231,0.904772004,0.914379523,0.282203451,0.369127098,0.698588601,0.700648869,0.408549335,0.852010412,0.739312405,0.605784863,0.264937125,0.208054972,vsupdiscretesquare
15,Two,3,10847,discrete,square,no,0.966133767,0.967573745,0.815633254,0.951690589,0.954008338,0.194612062,0.46722161,0.272252119,0.735338632,0.387989623,0.931007939,0.411482809,0.064882568,0.209140768,discretesquare
15,Two,4,6442,discrete,arc,no,0.543347403,0.938472573,0.872508517,0.953086158,0.629799918,0.185420148,0.384001625,0.120266312,0.082958253,0.016456139,0.787442914,0.157820495,0.18835985,0.140461914,discretearc
15,Two,5,3130,discrete,square,no,0.834190829,0.74464164,0.838886724,0.16512519,0.593158977,0.297336723,0.311416578,0.421844435,0.02413019,0.99247613,0.635200672,0.409440811,0.280980817,0.357324917,discretesquare
15,Two,6,9768,discrete,arc,no,0.352791722,0.661400276,0.309822211,0.793802653,0.085656663,0.415941362,0.624854983,0.216257336,0.114617859,0.265731605,0.440694705,0.327480629,0.284737918,0.198589356,discretearc
15,Two,7,6548,discrete,arc,no,0.829574352,0.938047402,0.958065034,0.887693396,0.976358619,0.028103266,0.222640718,0.048120568,0.076264879,0.099305088,0.917947761,0.094886904,0.059477738,0.076378141,discretearc
15,Two,8,6866,discrete,square,no,0.75999258,0.309730266,0.994779916,0.835776306,0.786613545,0.071135416,0.393170291,0.010236584,0.129458117,0.44989467,0.737378523,0.210779016,0.255810533,0.197973208,discretesquare
15,Two,9,4597,discrete,arc,yes,0.934078726,0.870440564,0.945528123,0.891005759,0.956365492,0.156948782,0.192916191,0.227727674,0.186327517,0.262457852,0.919483733,0.205275603,0.03697234,0.040685291,vsupdiscretearc
15,Two,10,9492,discrete,square,yes,0.768652617,0.817735632,0.961351099,0.845804169,0.758768867,0.426527836,0.376369789,0.322927936,0.190560272,0.070710111,0.830462477,0.277419189,0.081378136,0.145231514,vsupdiscretesquare
15,Two,11,7130,discrete,arc,yes,0.991334865,0.373593581,0.937684098,0.801088524,0.26608373,0.00874308,0.466025086,0.022712211,0.462864401,0.851959688,0.67395696,0.362460893,0.332799453,0.353892969,vsupdiscretearc
15,Two,12,10101,discrete,square,no,0.760411678,0.947712878,0.907155036,0.769196803,0.660264144,1.48765E-05,0.472092395,0.892158963,0.730184078,0.915871506,0.808948108,0.602064363,0.117199759,0.380263316,discretesquare
15,Two,13,5858,discrete,arc,no,0.997234308,0.944834238,0.789062481,0.777126234,0.861228248,0.132260804,0.241588112,0.022449055,0.012753406,0.297125455,0.873897102,0.141235366,0.096132925,0.127544833,discretearc
15,Two,14,4110,discrete,square,no,0.875857332,0.9523045,0.907787812,0.793751087,0.827654615,0.045129144,0.019787168,0.417925736,0.017935673,0.139806988,0.871471069,0.128116942,0.062913563,0.169475677,discretesquare
15,Two,15,3350,discrete,square,no,0.817053975,0.888608654,0.92653699,0.993826475,0.845633251,0.157596481,0.117586084,0.012411642,0.091080578,0.438824438,0.894331869,0.163499845,0.069484764,0.162802603,discretesquare
15,Two,16,4145,discrete,arc,yes,0.92628725,0.966358439,0.932850015,0.794256298,0.833869994,0.12681646,0.299959357,0.108195374,0.40421093,0.38840159,0.890724399,0.265516742,0.072969702,0.140988332,vsupdiscretearc
15,Two,17,8600,discrete,square,yes,0.890838149,0.932208557,0.94186427,0.997033615,0.705700006,0.239069305,0.116909694,0.230969987,0.38730491,0.918318717,0.89352892,0.378514523,0.111616065,0.316669104,vsupdiscretesquare
15,Two,18,3836,discrete,arc,yes,0.959380561,0.934591242,0.856092085,0.838134811,0.806494148,0.243991937,0.027665652,0.395518521,0.123416123,0.092478939,0.878938569,0.176614234,0.06519823,0.145390258,vsupdiscretearc
15,Two,19,4931,discrete,square,yes,0.785832506,0.756330678,0.773871743,0.947890658,0.815102278,0.472531904,0.143102212,0.197724629,0.406978914,0.210261704,0.815805572,0.286119872,0.076878245,0.144376752,vsupdiscretesquare
15,Two,20,21507,discrete,arc,yes,0.962627343,0.945771887,0.893566693,0.48600315,0.815524392,0.066448056,0.017723555,0.252555094,0.777130564,0.271944114,0.820698693,0.277160277,0.195668515,0.300960946,vsupdiscretearc
15,Two,21,6590,discrete,arc,no,0.794626151,0.860740233,0.971944226,0.998019409,0.8788485,0.341431061,0.705095415,0.010909538,0.444184318,0.486268762,0.900835704,0.397577819,0.083475517,0.253609019,discretearc
15,Two,22,4231,discrete,square,yes,0.899317601,0.847381448,0.980533653,0.803067224,0.980708302,0.287127037,0.370736222,0.491952016,0.416110168,0.404692136,0.902201646,0.394123516,0.079278628,0.074432412,vsupdiscretesquare
15,Two,23,5722,discrete,square,yes,0.886320356,0.959656396,0.988777364,0.941959407,0.847510188,0.195475372,0.188418592,0.389539592,0.272739491,0.039849714,0.924844743,0.217204552,0.057133407,0.128002952,vsupdiscretesquare
15,Two,24,4277,discrete,arc,no,0.874828644,0.837616987,0.800117289,0.951507124,0.991912961,0.388271977,0.460500336,0.356659506,0.151818485,0.138206297,0.891196601,0.29909132,0.079396584,0.145682389,discretearc
16,Two,1,27838,discrete,arc,no,0.119130366,0.043677836,0.224353001,0.272126447,0.482338193,0.088563152,0.585226386,0.384255954,0.324825986,0.113807392,0.228325169,0.299335774,0.16768653,0.205207522,discretearc
16,Two,2,20083,discrete,arc,no,0.072062239,0.205329111,0.115827991,0.282352986,0.388550036,0.375945757,0.180223211,0.718994858,0.060555213,0.398071258,0.212824473,0.346758059,0.127467832,0.250844137,discretearc
16,Two,3,9355,discrete,arc,no,0.003344045,0.119277169,0.414346529,0.293797796,0.347566904,0.323325418,0.024785756,0.200871808,0.729296998,0.320094319,0.235666489,0.31967486,0.169814384,0.259267018,discretearc
16,Two,4,12212,discrete,square,no,0.176473887,0.046545982,0.329426136,0.205543389,0.218887408,0.707108849,0.067300351,0.042443683,0.480162334,0.901918754,0.19537536,0.439786794,0.101406688,0.381865458,discretesquare
16,Two,5,8960,discrete,square,no,0.029745736,0.456465643,0.137545365,0.013021539,0.377055156,0.024751827,0.040342458,0.293598808,0.512110234,0.428321951,0.202766688,0.259825056,0.203059673,0.221704598,discretesquare
16,Two,6,12224,discrete,arc,yes,0.238229421,0.125627654,0.316474519,0.40005805,0.473859133,0.216167181,0.481875538,0.311295719,0.231605076,0.721414958,0.310849755,0.392471694,0.136145836,0.211983258,vsupdiscretearc
16,Two,7,7236,discrete,square,yes,0.175006054,0.279793762,0.382135576,0.003230138,0.293161384,0.31334047,0.609510117,0.269026844,0.017447909,0.006209792,0.226665383,0.243107026,0.14492008,0.248444227,vsupdiscretesquare
16,Two,8,6962,discrete,arc,yes,0.036584998,0.233200846,0.160664185,0.318972629,0.398607789,0.203496795,0.325963087,0.739937294,0.52687705,0.21723534,0.229606089,0.402701913,0.140152598,0.228646311,vsupdiscretearc
16,Two,9,6574,discrete,square,no,0.078818808,0.213073767,0.285843406,0.299369339,0.217215804,0.33639055,0.186173827,0.096361019,0.42953734,0.605496516,0.218864225,0.330791851,0.087487499,0.200696822,discretesquare
16,Two,10,6614,discrete,arc,yes,0.130639713,0.462661193,0.121617282,0.077545589,0.416081166,0.211608139,0.630132579,0.350062156,0.57475194,0.332888326,0.241708989,0.419888628,0.182300272,0.176075776,vsupdiscretearc
16,Two,11,7999,discrete,arc,yes,0.174314955,0.159812272,0.337638304,0.399381191,0.602972259,0.465596978,0.004284942,0.369723801,0.062399979,0.075693713,0.334823796,0.195539883,0.181983034,0.207327436,vsupdiscretearc
16,Two,12,8129,discrete,arc,no,0.067428651,0.019067029,0.090626481,0.373900383,0.675579444,0.346085328,0.644360142,0.086319898,0.087786667,0.038983468,0.245320397,0.240707101,0.277678739,0.255906643,discretearc
16,Two,13,5692,discrete,arc,no,0.092698514,0.013567499,0.044909248,0.312792841,0.482721825,0.423405205,0.720710813,0.144814964,0.213503017,0.424954719,0.189337985,0.385477743,0.20150018,0.22520658,discretearc
16,Two,14,4746,discrete,arc,yes,0.051519751,0.269401755,0.137891251,0.281915156,0.459456048,0.205013737,0.024687845,0.451320698,0.734522586,0.273095198,0.240036792,0.337728013,0.155509883,0.269320375,vsupdiscretearc
16,Two,15,5813,discrete,square,no,0.132573151,0.057022077,0.31469623,0.405038936,0.121812395,0.443754784,0.216484219,0.064423517,0.453104374,0.692708694,0.206228558,0.374095118,0.146717913,0.241530142,discretesquare
16,Two,16,5920,discrete,square,no,0.228484775,0.200001726,0.411317987,0.044103791,0.609700062,0.086666838,0.330763821,0.081993807,0.612052818,0.132710373,0.298721668,0.248837531,0.217310035,0.227078698,discretesquare
16,Two,17,4522,discrete,square,yes,0.326976074,0.233815832,0.053231535,0.458946895,0.299636846,0.098839311,0.054789476,0.402787532,0.563056253,0.336435124,0.274521436,0.291181539,0.148341826,0.212894566,vsupdiscretesquare
16,Two,18,4692,discrete,square,yes,0.149992609,0.025311229,0.020309191,0.358832156,0.410982508,0.160402115,0.418036572,0.716064416,0.004836049,0.313236693,0.193085539,0.322515169,0.183580988,0.269857418,vsupdiscretesquare
16,Two,19,4613,discrete,arc,yes,0.233789785,0.283504731,0.489146384,0.036008735,0.560260355,0.018887472,0.125389241,0.423230806,0.365503185,0.153787827,0.320541998,0.217359706,0.209612269,0.170455697,vsupdiscretearc
16,Two,20,6363,discrete,square,yes,0.313859411,0.018175683,0.20797966,0.293714648,0.615729996,0.061395307,0.386432516,0.02361778,0.470631708,0.166977219,0.289891879,0.221810906,0.216390179,0.198136619,vsupdiscretesquare
16,Two,21,6390,discrete,square,no,0.174953437,0.327086083,0.123550571,0.450655476,0.373565373,0.036494956,0.580372991,0.447284072,0.290227881,0.053321268,0.289962188,0.281540234,0.13703088,0.23925854,discretesquare
16,Two,22,4714,discrete,square,yes,0.041086642,0.463695601,0.417316136,0.091428231,0.037247299,0.046155734,0.635141032,0.187769528,0.38395355,0.570496993,0.210154782,0.364703367,0.211999882,0.249317215,vsupdiscretesquare
16,Two,23,5477,discrete,square,yes,0.037272991,0.018650932,0.321815774,0.461039891,0.599439601,0.192515487,0.426858621,0.180212463,0.330926585,0.08365583,0.287643838,0.242833797,0.25665797,0.135477363,vsupdiscretesquare
16,Two,24,7193,discrete,arc,no,0.193137233,0.116654879,0.137025337,0.337594294,0.409025611,0.583420736,0.155902671,0.385056749,0.430997529,0.078208766,0.238687471,0.32671729,0.128549221,0.206826401,discretearc
17,Two,1,125565,discrete,square,yes,0.057225145,0.422685672,0.182447249,0.383412352,0.00905947,0.080369284,0.069787892,0.423672163,0.627993265,0.629633535,0.210965978,0.366291228,0.186935003,0.278745083,vsupdiscretesquare
17,Two,2,22598,discrete,arc,yes,0.184694559,0.352680143,0.175666953,0.201994291,0.323407469,0.197312944,0.075605367,0.272044865,0.569544291,0.644818378,0.247688683,0.351865169,0.083665865,0.244838177,vsupdiscretearc
17,Two,3,21578,discrete,square,no,0.203482831,0.381011894,0.066756394,0.284125341,0.112084568,0.126503412,0.136168392,0.421197975,0.450644041,0.685780277,0.209492205,0.364058819,0.127364615,0.235920113,discretesquare
17,Two,4,107440,discrete,square,yes,0.107011074,0.337095654,0.0772671,0.46519889,0.28125185,0.192152936,0.45702923,0.435595364,0.144900169,0.629441636,0.253564914,0.371823867,0.162089357,0.200916451,vsupdiscretesquare
17,Two,5,13583,discrete,arc,no,0.172229515,0.202177258,0.276556353,0.396715099,0.22371376,0.228497548,0.27601455,0.015194414,0.271344536,0.602321198,0.254278397,0.278674449,0.088268435,0.210206726,discretearc
17,Two,6,12567,discrete,square,no,0.019597299,0.014624137,0.163309799,0.293039809,0.450354081,0.160398385,0.484243848,0.519789052,0.003157715,0.682211113,0.188185025,0.369960022,0.186340495,0.279047616,discretesquare
17,Two,7,11002,discrete,arc,no,0.064667076,0.342346967,0.038472501,0.091655364,0.351100998,0.013606932,0.21478557,0.469835205,0.593926095,0.365911822,0.177648581,0.331613125,0.155516024,0.225757865,discretearc
17,Two,8,435605,discrete,arc,yes,0.109010421,0.145045848,0.395861202,0.460789445,0.360440552,0.196868792,0.331057306,0.168418116,0.489782049,0.51309896,0.294229494,0.339845044,0.157334827,0.160003632,vsupdiscretearc
17,Two,9,15406,discrete,arc,no,0.204619809,0.035061258,0.333979306,0.469566167,0.085254512,0.053442389,0.414554915,0.144044895,0.271510018,0.597320942,0.225696211,0.296174632,0.178680969,0.216433439,discretearc
17,Two,10,287815,discrete,square,yes,0.100345163,0.354619853,0.316930919,0.103513594,0.473910255,0.202897185,0.191749601,0.273728002,0.477449081,0.632137566,0.269863957,0.355592287,0.163892356,0.192476201,vsupdiscretesquare
17,Two,11,18186,discrete,arc,yes,0.046682017,0.262461111,0.266490156,0.020356167,0.221438873,0.22727804,0.068936551,0.442524311,0.382476143,0.549339434,0.163485665,0.334110896,0.120305635,0.188511725,vsupdiscretearc
17,Two,12,33043,discrete,square,no,0.037153463,0.04281971,0.226974221,0.405620818,0.292330628,0.004209297,0.331470794,0.607568663,0.216256821,0.626640479,0.200979768,0.357229211,0.160275008,0.264769732,discretesquare
17,Two,13,26175,discrete,square,yes,0.081675885,0.209641234,0.44979292,0.303021806,0.419441184,0.063425279,0.384066044,0.034751356,0.410164575,0.718878605,0.292714606,0.322257172,0.151886461,0.282183518,vsupdiscretesquare
17,Two,14,50718,discrete,arc,no,0.054487835,0.205672385,0.344619371,0.394823345,0.216571756,0.225093742,0.384144858,0.238401055,0.465635179,0.530044593,0.243234938,0.368663885,0.133233993,0.135339957,discretearc
